ID,Link,Question Title,Section,Subject,Difficulty,Others' Pace
411389678,/answers/411389678,The Pali Canon,Sentence Correction,Logical Predication,Hard,1:57
411389685,/answers/411389685,An unknown simian virus,Critical Reasoning,Paragraph Arguments,Medium,1:51
411389696,/answers/411389696,The volume of Lake Superior,Sentence Correction,Parallelism,Hard,0:43
411389716,/answers/411389716,The National Farm Administration,Critical Reasoning,Paradox,Medium,2:08
411389748,/answers/411389748,The Atlantic Ocean,Sentence Correction,Parallelism,Hard,1:15
411389757,/answers/411389757,The blue-tipped puffer,Critical Reasoning,Evaluating,Medium,1:52
411389763,/answers/411389763,Demotic Greek & Katharevousa,Reading Comprehension,Short Passages,Medium,2:39
411389778,/answers/411389778,Demotic Greek & Katharevousa,Reading Comprehension,Short Passages,Easy,1:11
411389842,/answers/411389842,Demotic Greek & Katharevousa,Reading Comprehension,Short Passages,Easy,1:02
411389859,/answers/411389859,Blue moons,Sentence Correction,Grammatical Construction,Medium,1:10
411389869,/answers/411389869,A company that invests,Critical Reasoning,Weakening,Medium,1:42
411389876,/answers/411389876,Company policy restricts employees,Sentence Correction,Diction,Medium,0:46
411389881,/answers/411389881,The Indonesian mimic octopus is able to,Critical Reasoning,,Medium,1:57
411389922,/answers/411389922,The Sherpa people,Sentence Correction,Idioms,Medium,1:20
411389933,/answers/411389933,Tax on Soda,Critical Reasoning,Flawed Argument,Medium,1:57
411389961,/answers/411389961,Saving and Loans Banks,Reading Comprehension,Long Passages,Easy,1:29
411389971,/answers/411389971,Saving and Loans Banks,Reading Comprehension,Long Passages,Hard,2:43
411389979,/answers/411389979,Future Age's of Bill and Pete,Problem Solving,Word Problems,Medium,2:02
411389981,/answers/411389981,Saving and Loans Banks,Reading Comprehension,Long Passages,Hard,2:07
411390019,/answers/411390019,Saving and Loans Banks,Reading Comprehension,Long Passages,Very Hard,1:54
411390039,/answers/411390039,The Coriolis Effect,Sentence Correction,Rhetorical Construction,Medium,1:34
411390050,/answers/411390050,Drop in Congressman’s Approval,Critical Reasoning,Strengthening,Easy,1:39
411390076,/answers/411390076,In order to qualify,Sentence Correction,Idioms,Easy,0:38
411390082,/answers/411390082,three high schools in the coastal towns,Critical Reasoning,Flawed Argument,Hard,2:07
411390096,/answers/411390096,"Mount Diablo, about 40",Sentence Correction,Grammatical Construction,Easy,1:13
411390111,/answers/411390111,Oasis Glade,Critical Reasoning,Structure (Arguments),Hard,2:06
411390127,/answers/411390127,If Rome did not,Sentence Correction,Verb Form,Easy,0:34
411390139,/answers/411390139,Argument against IQ,Critical Reasoning,Assumption,Easy,1:59
411390155,/answers/411390155,The Ninth Amendment,Reading Comprehension,Short Passages,Medium,2:00
411390184,/answers/411390184,Direct democratic governance,Sentence Correction,Diction,Easy,1:04
411390194,/answers/411390194,The arctic fox was once the most,Critical Reasoning,Paradox,Easy,1:29
411390203,/answers/411390203,Global warming,Reading Comprehension,Long Passages,Easy,2:45
411390216,/answers/411390216,From a cache of burnt bones,Sentence Correction,Rhetorical Construction,Easy,1:14
411390270,/answers/411390270,coyote in Susquehanna Forest,Critical Reasoning,Evaluating,Hard,1:45
411390286,/answers/411390286,Clovis First & Solutrean Theory,Reading Comprehension,Long Passages,Hard,2:42
411390291,/answers/411390291,Clovis First & Solutrean Theory,Reading Comprehension,Long Passages,Hard,2:09
411390301,/answers/411390301,Clovis First & Solutrean Theory,Reading Comprehension,Long Passages,Very Hard,2:06
411390306,/answers/411390306,Clovis First & Solutrean Theory,Reading Comprehension,Long Passages,Very Hard,2:42
411390333,/answers/411390333,The embedded narrative structure,Sentence Correction,Agreement,Hard,1:06
411390342,/answers/411390342,Linguist: Each language,Critical Reasoning,Paragraph Arguments,Hard,2:00
411390351,/answers/411390351,The impasse that resulted,Sentence Correction,Agreement,Hard,1:11
411390366,/answers/411390366,sexual harassment cases,Critical Reasoning,Weakening,Hard,1:59
411390377,/answers/411390377,The mayor's five-year,Sentence Correction,"Parallelism, Diction",Hard,1:42
411390391,/answers/411390391,double-blind studies & placebos,Critical Reasoning,Weakening,Hard,2:17
411390398,/answers/411390398,Hannibal chose to,Sentence Correction,Parallelism,Hard,0:56
411390407,/answers/411390407,Brakeland Insurance Company,Critical Reasoning,Weakening,Hard,2:36
411390432,/answers/411390432,Tulip Mania,Reading Comprehension,Long Passages,Hard,2:47
411390457,/answers/411390457,Tulip Mania,Reading Comprehension,Long Passages,Hard,2:47
411390471,/answers/411390471,Tulip Mania,Reading Comprehension,Long Passages,Easy,0:51
411390502,/answers/411390502,Tulip Mania,Reading Comprehension,Long Passages,Very Hard,1:27
411390552,/answers/411390552,Geologist Charles Lyell,Sentence Correction,Verb Form,Hard,1:27
411390568,/answers/411390568,The number of sports,Critical Reasoning,Paragraph Arguments,Hard,2:00
411390578,/answers/411390578,Iwo Jima and Okinawa,Sentence Correction,Verb Form,Hard,1:25
411390586,/answers/411390586,the Culinary Bill,Critical Reasoning,Assumption,Hard,1:43
411390619,/answers/411390619,Ancient Celtic legend holds,Sentence Correction,Parallelism,Hard,1:29
411390642,/answers/411390642,Lawrence County has seven,Critical Reasoning,Weakening,Hard,1:58
411390651,/answers/411390651,After the 2010 census,Sentence Correction,"Parallelism, Diction",Hard,0:59
411390670,/answers/411390670,Foreclosures in Pleasanton,Critical Reasoning,Strengthening,Hard,2:25
411390683,/answers/411390683,The Surface of Venus,Reading Comprehension,Long Passages,Hard,2:10
411390709,/answers/411390709,The Surface of Venus,Reading Comprehension,Long Passages,Hard,2:18
411390723,/answers/411390723,The Surface of Venus,Reading Comprehension,Long Passages,Very Hard,1:58
411390730,/answers/411390730,The Surface of Venus,Reading Comprehension,Long Passages,Very Hard,1:51
411390732,/answers/411390732,"The term ""cult"" has",Sentence Correction,Rhetorical Construction,Hard,0:50
411390762,/answers/411390762,A certain auto repair,Critical Reasoning,Weakening,Hard,2:05
411390778,/answers/411390778,"Geophysically, Eurasia is",Sentence Correction,Logical Predication,Hard,1:10
411390786,/answers/411390786,The Malbec grape,Critical Reasoning,Paragraph Arguments,Hard,1:30
411390798,/answers/411390798,Benjamin Franklin had,Sentence Correction,Idioms,Hard,1:15
411390808,/answers/411390808,air traffic control,Critical Reasoning,Weakening,Hard,2:05
411390813,/answers/411390813,Darwin's idea dethroned humans,Sentence Correction,Idioms,Hard,1:30
411390825,/answers/411390825,Fuzzy Friends,Critical Reasoning,Weakening,Hard,2:08
411390856,/answers/411390856,Ancient Chinese mathematics,Reading Comprehension,Short Passages,Hard,2:25
411390873,/answers/411390873,Ancient Chinese mathematics,Reading Comprehension,Short Passages,Easy,1:18
411390906,/answers/411390906,Ancient Chinese mathematics,Reading Comprehension,Short Passages,Very Hard,2:04
411390929,/answers/411390929,The twenty-four biochemical,Sentence Correction,Rhetorical Construction,Easy,1:07
411390945,/answers/411390945,"In economics, a Veblen good",Critical Reasoning,Structure (Arguments),Easy,1:28
411390978,/answers/411390978,"Dostoevsky, whose novel",Sentence Correction,Parallelism,Easy,1:34
411390987,/answers/411390987,The Yorgorian People,Critical Reasoning,Paradox,Easy,1:50
411390998,/answers/411390998,Beethoven's Eighth Symphony,Sentence Correction,Agreement,Easy,1:25
411391046,/answers/411391046,The price of the SuperPixel,Critical Reasoning,Paragraph Arguments,Easy,1:43
411391313,/answers/411391313,Social Media,Reading Comprehension,,Easy,1:04
411391320,/answers/411391320,Social Media,Reading Comprehension,,Hard,2:55
411391360,/answers/411391360,Social Media,Reading Comprehension,,Easy,1:28
411391374,/answers/411391374,The Kuiper belt,Sentence Correction,Parallelism,Hard,1:41
411391400,/answers/411391400,Hunting the Silvertail Fox,Critical Reasoning,Paragraph Arguments,Hard,2:09
411391437,/answers/411391437,The first eight moons,Sentence Correction,Logical Predication,Hard,0:58
411391446,/answers/411391446,Crowded Hatfield Airport,Critical Reasoning,Assumption,Hard,2:05
411391454,/answers/411391454,The Senator's warm recommendation,Sentence Correction,Rhetorical Construction,Hard,0:46
411391465,/answers/411391465,Violent felonies in Dismaston,Critical Reasoning,Strengthening,Hard,1:48
411391484,/answers/411391484,Impact of Solid Bodies,Reading Comprehension,Short Passages,Hard,2:01
411391496,/answers/411391496,Impact of Solid Bodies,Reading Comprehension,Short Passages,Hard,1:54
411391551,/answers/411391551,Impact of Solid Bodies,Reading Comprehension,Short Passages,Very Hard,1:08
411391554,/answers/411391554,Minerva Consulting has,Sentence Correction,Logical Predication,Hard,1:38
411391566,/answers/411391566,During the period in which there are,Critical Reasoning,Assumption,Hard,1:51
411391581,/answers/411391581,low-carb diets,Sentence Correction,,Hard,1:41
411391613,/answers/411391613,higher education & prosperity,Critical Reasoning,Assumption,Hard,1:24
411391620,/answers/411391620,Study on Learning and Retention  Your Result,Sentence Correction,Grammatical Construction,Hard,1:50
411391628,/answers/411391628,Two Management Consultant Plans,Critical Reasoning,Assumption,Hard,1:46
411391638,/answers/411391638,The Eighth Symphony,Reading Comprehension,Short Passages,Hard,2:05
411391649,/answers/411391649,The Eighth Symphony,Reading Comprehension,Short Passages,Hard,1:19
411391660,/answers/411391660,The Eighth Symphony,Reading Comprehension,Short Passages,Very Hard,1:17
411391670,/answers/411391670,Every US state has,Sentence Correction,Diction,Easy,0:48
411391702,/answers/411391702,the commuters from the nearby suburb,Critical Reasoning,Structure (Arguments),Easy,1:22
411391720,/answers/411391720,In certain regions,Sentence Correction,Verb Form,Easy,0:55
411391749,/answers/411391749,"For centuries, mathematics",Critical Reasoning,Assumption,Hard,1:58
411391760,/answers/411391760,Had the United States,Sentence Correction,Idioms,Hard,1:26
411391769,/answers/411391769,"In Metroville, the KP subway",Critical Reasoning,Strengthening,Hard,2:06
411391782,/answers/411391782,Asteroids,Reading Comprehension,Long Passages,Easy,2:16
411391795,/answers/411391795,Asteroids,Reading Comprehension,Long Passages,Very Hard,1:47
411391804,/answers/411391804,By the late 1960s Tet Offensive,Sentence Correction,Grammatical Construction,Hard,1:31
411391839,/answers/411391839,The following is a campaign speech,Critical Reasoning,Structure (Arguments),Hard,2:10
411391889,/answers/411391889,Mozart himself was,Sentence Correction,Verb Form,Hard,1:00
411391903,/answers/411391903,The Canadian elk,Critical Reasoning,Paragraph Arguments,Hard,1:35
411391919,/answers/411391919,Colonial Feminism,Reading Comprehension,,Hard,3:28
411391927,/answers/411391927,Colonial Feminism,Reading Comprehension,,Very Hard,1:35
411391955,/answers/411391955,The Epsilon Corporation,Sentence Correction,Agreement,Hard,1:27
411391961,/answers/411391961,factory safety certificate,Critical Reasoning,Conclusion/Inference,Hard,1:47
411391970,/answers/411391970,Shostakovich's Seventh Symphony,Sentence Correction,Parallelism,Hard,1:27
411391984,/answers/411391984,Silver for Circuits,Critical Reasoning,Strengthening,Hard,1:55
411391999,/answers/411391999,General John Pershing,Sentence Correction,Idioms,Hard,1:52
411392008,/answers/411392008,Two investigative journalists,Critical Reasoning,Structure (Arguments),Easy,1:52
411392018,/answers/411392018,Every elemental metal,Sentence Correction,Idioms,Easy,0:41
411392031,/answers/411392031,"Last week, an investigative",Critical Reasoning,Strengthening,Easy,1:32
411392038,/answers/411392038,Aquinas use of Aristotle,Sentence Correction,Rhetorical Construction,Easy,1:20
411392071,/answers/411392071,Oil Change Shop,Critical Reasoning,Strengthening,Easy,1:53
411392089,/answers/411392089,Leni Riefenstahl,Sentence Correction,Idioms,Easy,0:44
411392144,/answers/411392144,Diomedes Motors has just,Critical Reasoning,Paradox,Easy,1:45
411392155,/answers/411392155,The Han Chinese ethnicity,Sentence Correction,Agreement,Easy,1:01
411392215,/answers/411392215,Power Plant Spokesperson,Critical Reasoning,Structure (Arguments),Easy,1:31
411392250,/answers/411392250,"George Clinton, the governor of",Sentence Correction,Parallelism,Hard,1:15
411392262,/answers/411392262,Intravenous Therapy,Critical Reasoning,Paradox,Hard,1:58
411392272,/answers/411392272,Although more expensive,Sentence Correction,"Grammatical Construction, Diction",Hard,1:48
411392283,/answers/411392283,speeding & signs of civilization,Critical Reasoning,Strengthening,Hard,1:38
411392295,/answers/411392295,The Equal Protection Clause,Sentence Correction,"Verb Form, Agreement",Hard,1:34
411392305,/answers/411392305,The Bluetail Moonbeam,Critical Reasoning,Evaluating,Hard,2:20
411392335,/answers/411392335,The consultant team advised,Sentence Correction,Parallelism,Hard,1:20
411392374,/answers/411392374,Flagpole Army Base,Critical Reasoning,Evaluating,Hard,1:35
411392388,/answers/411392388,With a rotational axis tilted,Sentence Correction,Grammatical Construction,Hard,1:28
411392403,/answers/411392403,Benford’s Law,Critical Reasoning,Weakening,Hard,1:59
411392411,/answers/411392411,Instead of invading,Sentence Correction,Logical Predication,Hard,1:18
411392424,/answers/411392424,pizza in the school cafeteria,Critical Reasoning,Evaluating the Argument,Hard,1:32
411392434,/answers/411392434,In unveiling vast swaths,Sentence Correction,Rhetorical Construction,Hard,1:48
411392449,/answers/411392449,SafeZone mosquito repellant,Critical Reasoning,Weakening,Hard,1:59
411392453,/answers/411392453,Peter O'Toole was,Sentence Correction,Parallelism,Hard,1:11
411392467,/answers/411392467,timing belts,Critical Reasoning,Conclusion/Inference,Hard,2:16
411392475,/answers/411392475,The disaster agency,Sentence Correction,Grammatical Construction,Hard,1:22
411392522,/answers/411392522,A deadly virus that has claimed the,Critical Reasoning,Weakening,Hard,2:10
411392531,/answers/411392531,While the marketing department,Sentence Correction,Grammatical Construction,Hard,1:29
411392537,/answers/411392537,A coffee manufacturer,Critical Reasoning,Evaluating,Easy,1:41
411392607,/answers/411392607,"Every Monday, either the",Sentence Correction,Grammatical Construction,Hard,1:47
411392619,/answers/411392619,Cashmere and Angora,Critical Reasoning,Strengthening,Hard,1:52
411392634,/answers/411392634,A famed alchemist Paracelsus,Sentence Correction,Logical Predication,Hard,1:15
411392642,/answers/411392642,Operations at the Green Hills Gold Mine,Critical Reasoning,Evaluating,Easy,1:51
411392651,/answers/411392651,Studies show that teachers,Sentence Correction,Logical Predication,Easy,1:22
411392721,/answers/411392721,Prof. Hernandez monumental work,Critical Reasoning,"Assumption, Praxis Reading 1 Question",Easy,1:58
411392742,/answers/411392742,With Arcsun Corporation,Sentence Correction,Grammatical Construction,Easy,0:56
411392786,/answers/411392786,When a married couple,Critical Reasoning,Flawed Argument,Easy,1:20
411392797,/answers/411392797,"In the history of MLB, BA vs. OPS",Sentence Correction,Logical Predication,Easy,0:57
411392803,/answers/411392803,New High-speed Railway,Critical Reasoning,Weakening,Easy,1:49
411392810,/answers/411392810,Becquerel's discovery of radioactivity,Sentence Correction,Parallelism,Easy,1:34
411392826,/answers/411392826,A mechanized factory,Critical Reasoning,Evaluating,Easy,2:07
411392836,/answers/411392836,Punctuated equilibrium is,Sentence Correction,Parallelism,Easy,1:10
411392852,/answers/411392852,Downtown Traffic Congestion,Critical Reasoning,Assumption,Hard,1:37
411392859,/answers/411392859,Modern historians typically regard,Sentence Correction,Parallelism,Easy,1:04
411392868,/answers/411392868,Krakatoa eruption,Critical Reasoning,Paragraph Arguments,Hard,1:46
411392881,/answers/411392881,The Federal investigators,Sentence Correction,Verb Form,Hard,1:43
411392892,/answers/411392892,Zincstone Motors,Critical Reasoning,Paradox,Hard,1:42
411392903,/answers/411392903,Garibaldi captured Rome,Sentence Correction,Verb Form,Hard,1:07
411392918,/answers/411392918,impulse purchase,Critical Reasoning,Conclusion/Inference,Hard,1:59
411392945,/answers/411392945,Compared to high school,Sentence Correction,Parallelism,Hard,1:42
411392954,/answers/411392954,In a certain state,Critical Reasoning,Paradox,Easy,1:54
411392961,/answers/411392961,The spokeswoman for,Sentence Correction,Verb Form,Hard,1:21
411392974,/answers/411392974,Early Foreign Language Learning,Critical Reasoning,Conclusion/Inference,Hard,1:52
411392979,/answers/411392979,The story of Hanukah,Sentence Correction,Rhetorical Construction,Hard,2:07
411393002,/answers/411393002,Prudhoe Bay,Critical Reasoning,Paragraph Arguments,Hard,1:47
411393010,/answers/411393010,Greek Culture in Rome,Sentence Correction,Agreement,Hard,1:36
411393019,/answers/411393019,Alternative Minimum Tax,Critical Reasoning,Evaluating,Hard,2:20
411393043,/answers/411393043,Rally for Health Care,Sentence Correction,Diction,Hard,1:19
411393090,/answers/411393090,US Marine Corp Training,Critical Reasoning,Strengthening,Hard,1:30
411393118,/answers/411393118,Between 1892 and 1893,Sentence Correction,Logical Predication,Hard,1:36
411393146,/answers/411393146,sales boom in Southeast Asia,Critical Reasoning,Structure (Arguments),Hard,2:08
411393157,/answers/411393157,Compared to Bach's astonishing,Sentence Correction,Logical Predication,Hard,1:37
411393194,/answers/411393194,Bottom trawling,Critical Reasoning,Strengthening,Hard,1:51
411393219,/answers/411393219,Quintus Horatius Flaccus,Sentence Correction,Logical Predication,Hard,1:00
411393235,/answers/411393235,ACL injuries,Critical Reasoning,Paradox,Hard,1:55
411393242,/answers/411393242,Deaths by drowning II,Sentence Correction,Diction,Hard,1:17
411393253,/answers/411393253,Aquipos Toucan,Critical Reasoning,Weakening,Hard,1:43
411393263,/answers/411393263,Einstein's Theory of Relativity,Sentence Correction,Idioms,Hard,0:56
411393276,/answers/411393276,The aggressive sales campaign,Critical Reasoning,Structure (Arguments),Hard,1:25
411393289,/answers/411393289,While the Senate,Sentence Correction,Parallelism,Hard,1:09
411393340,/answers/411393340,FANTOD programming,Critical Reasoning,Conclusion/Inference,Hard,1:42
411393378,/answers/411393378,US jury members,Sentence Correction,Parallelism,Hard,1:13
411393390,/answers/411393390,Fairhaven Tax Center,Critical Reasoning,Strengthening,Hard,1:51
411393407,/answers/411393407,MacArthur and Kennedy,Sentence Correction,Idioms,Hard,1:11
411393415,/answers/411393415,Reduction of Benefits at Burr,Critical Reasoning,Flawed Argument,Hard,2:02
411393432,/answers/411393432,"Besides the color of its coat, the most",Sentence Correction,,Hard,1:25
411393460,/answers/411393460,The Ixazyiquo tribe are believed to be,Critical Reasoning,Strengthening,Easy,1:35
411393473,/answers/411393473,In Major League Baseball,Sentence Correction,Parallelism,Easy,0:39
411393482,/answers/411393482,police force of Harrisville,Critical Reasoning,Paradox,Easy,1:44
411393493,/answers/411393493,In the spring of 1778,Sentence Correction,Idioms,Easy,0:44
411393506,/answers/411393506,Company X and Company Y have each,Critical Reasoning,Weakening,Easy,1:17
411393518,/answers/411393518,The team of research scientists,Sentence Correction,Diction,Easy,1:05
411393527,/answers/411393527,Recidivism is the return,Critical Reasoning,Conclusion/Inference,Easy,1:35
411393535,/answers/411393535,Benford’s Law,Sentence Correction,Grammatical Construction,Hard,1:58
411393546,/answers/411393546,Tin Refining in Malugia,Critical Reasoning,"Evaluating, Paragraph Arguments",Very Hard,2:31
411393571,/answers/411393571,The vice-president of engineering,Sentence Correction,Agreement,Hard,1:07
411393582,/answers/411393582,"Medical Investigator: ""Podiatrists",Critical Reasoning,Structure (Arguments),Very Hard,1:23
411393620,/answers/411393620,When chemist Amedeo Avogadro,Sentence Correction,Grammatical Construction,Hard,2:14
411393629,/answers/411393629,Egidio's Gym,Critical Reasoning,Assumption,Very Hard,1:37
411393678,/answers/411393678,"The auk, because it exhibits a docile",Sentence Correction,,Hard,1:26
411393688,/answers/411393688,A successful clothing department,Critical Reasoning,Weakening,Very Hard,1:45
411393692,/answers/411393692,When the reporter asked,Sentence Correction,Verb Form,Hard,0:47
411393700,/answers/411393700,At Funston Stores,Critical Reasoning,Conclusion/Inference,Easy,1:26
411393708,/answers/411393708,In contrast to the Hopi,Sentence Correction,Logical Predication,Easy,1:04
411393717,/answers/411393717,Multiple Anti-Virus Programs,Critical Reasoning,Paradox,Easy,1:25
411393731,/answers/411393731,Because of Elnath Industries,Sentence Correction,Verb Form,Easy,0:37
411393753,/answers/411393753,While antibiotics,Critical Reasoning,Paragraph Arguments,Easy,1:09
411393781,/answers/411393781,Watt’s steam engine,Sentence Correction,Rhetorical Construction,Easy,1:02
411393787,/answers/411393787,"Political Analyst: ""Although citizens taxes",Critical Reasoning,Structure (Arguments),Easy,1:17
411393795,/answers/411393795,World Glaciers Melting,Sentence Correction,Idioms,Easy,0:42
411393826,/answers/411393826,India ranks fifth,Critical Reasoning,Flawed Argument,Easy,0:46
411393859,/answers/411393859,"Shakespeare's poetry, which not",Sentence Correction,Parallelism,Easy,1:04
411393865,/answers/411393865,Seafood Restaurants in Tritonaville,Critical Reasoning,Conclusion/Inference,Very Hard,1:50
411393879,/answers/411393879,The board of trustees Neith,Sentence Correction,Parallelism,Easy,1:18
411393893,/answers/411393893,"Phytonutrients, found in",Critical Reasoning,Strengthening,Easy,1:15
411393914,/answers/411393914,After a dip caused,Sentence Correction,Agreement,Easy,1:12
411393928,/answers/411393928,electric consumption in an apartment,Critical Reasoning,Strengthening,Easy,1:46
411393939,/answers/411393939,In the revolutionary Scattering,Sentence Correction,Verb Form,Easy,1:17
411393949,/answers/411393949,"In 1995, ecologists started",Critical Reasoning,Paradox,Easy,1:20
411393956,/answers/411393956,The word mathematics,Sentence Correction,Grammatical Construction,Hard,1:29
411393961,/answers/411393961,Colfax Beta-80,Critical Reasoning,Conclusion/Inference,Very Hard,1:53
411393976,/answers/411393976,Falling unemployment numbers,Sentence Correction,Grammatical Construction,Easy,0:41
411393988,/answers/411393988,According to futuristic writings,Critical Reasoning,Flawed Argument,Easy,1:16
411393999,/answers/411393999,Simon Bolivar (1783 – 1830),Sentence Correction,Idioms,Easy,0:46
411394006,/answers/411394006,Electronic Wizard has invented,Critical Reasoning,Strengthening,Easy,1:27
411394059,/answers/411394059,Amalgamated Copper Corporation's sudden,Sentence Correction,Grammatical Construction,Easy,0:51
411394077,/answers/411394077,modernizing electrical substations,Critical Reasoning,Assumption,Very Hard,1:52
411394115,/answers/411394115,The Battle of Agincourt,Sentence Correction,Grammatical Construction,Hard,1:58
411394123,/answers/411394123,killer whales,Critical Reasoning,Paragraph Arguments,Very Hard,2:07
411394134,/answers/411394134,Although Johannes Brahms lived,Sentence Correction,Parallelism,Hard,0:42
411394154,/answers/411394154,Art historian: Successful forgeries tend to be,Critical Reasoning,Assumption,Very Hard,2:09
411394161,/answers/411394161,Extracting pure aluminum,Sentence Correction,Rhetorical Construction,Hard,1:29
411394200,/answers/411394200,Apologizing to Crime Victims,Critical Reasoning,Strengthening,Very Hard,1:53
411394207,/answers/411394207,Union grievances with management,Sentence Correction,Rhetorical Construction,Hard,1:16
411394215,/answers/411394215,Playwright A and Playwright B,Critical Reasoning,Paradox,Very Hard,1:37
411394287,/answers/411394287,In a recent policy,Sentence Correction,Idioms,Hard,1:27
411394315,/answers/411394315,Copper in Orange Juice,Critical Reasoning,Flawed Argument,Very Hard,1:44
411394323,/answers/411394323,Company with good employee relations,Sentence Correction,Rhetorical Construction,Hard,0:48
411394355,/answers/411394355,Cyberepicuria,Critical Reasoning,Weakening,Very Hard,1:50
411394383,/answers/411394383,Jet skis on Puget Sound,Sentence Correction,Idioms,Hard,1:04
411394394,/answers/411394394,Public Health Official,Critical Reasoning,Conclusion/Inference,Very Hard,2:06
411394403,/answers/411394403,Ernst Haeckel held,Sentence Correction,"Verb Form, Agreement, Rhetorical Construction",Hard,1:31
411394425,/answers/411394425,Springer’s Disease,Critical Reasoning,Strengthening,Very Hard,2:11
411394449,/answers/411394449,Cosimo de' Medici,Sentence Correction,Grammatical Construction,Hard,1:44
411394507,/answers/411394507,Students Choosing Answer C,Critical Reasoning,Strengthening,Very Hard,1:55
411394515,/answers/411394515,Text retention in our brains,Sentence Correction,,Hard,1:47
411394549,/answers/411394549,Mudflats of Garantia,Critical Reasoning,"Paradox, Paragraph Arguments",Very Hard,1:55
411394562,/answers/411394562,Almost all motor vehicles,Sentence Correction,Idioms,Hard,1:00
411394569,/answers/411394569,parking in Williamstown,Critical Reasoning,Weakening,Easy,1:06
411394580,/answers/411394580,Inaugurating the Romantic movement,Sentence Correction,Grammatical Construction,Hard,1:22
411394593,/answers/411394593,Organizational Ombuds,Critical Reasoning,Evaluating the Argument,Very Hard,1:40
411394604,/answers/411394604,The doctors' growing success,Sentence Correction,Agreement,Hard,1:18
411394633,/answers/411394633,If marijuana were legalized,Critical Reasoning,Structure (Arguments),Very Hard,1:46
411394653,/answers/411394653,An automobile’s transmission,Sentence Correction,Parallelism,Hard,1:24
411394920,/answers/411394920,Shark Fishing in Diamond Bay,Critical Reasoning,Structure (Arguments),Very Hard,1:58
411394931,/answers/411394931,Kepler's Third Law,Sentence Correction,Idioms,Easy,0:56
411394962,/answers/411394962,Shoplifting Toys,Critical Reasoning,Assumption,Very Hard,1:33
411394972,/answers/411394972,The Purple Heart,Sentence Correction,Logical Predication,Hard,1:16
411394996,/answers/411394996,Archeologists have discovered,Critical Reasoning,Assumption,Very Hard,2:30
411395004,/answers/411395004,The income categories,Sentence Correction,Idioms,Hard,1:22
411395012,/answers/411395012,Office Aesthetic Ratings,Critical Reasoning,Strengthening,Very Hard,2:06
411395286,/answers/411395286,In a typical relay race,Sentence Correction,Rhetorical Construction,Hard,1:19
411395300,/answers/411395300,Simian Virus,Critical Reasoning,Paradox,Very Hard,2:03
411395314,/answers/411395314,"Maintaining that, in adhering to a stream",Sentence Correction,,Hard,1:35
411395319,/answers/411395319,flooding insurance,Critical Reasoning,Weakening,Very Hard,2:00
411395331,/answers/411395331,The Livonian Crusade,Sentence Correction,Idioms,Hard,0:47
411395346,/answers/411395346,Happiness and Productivity,Critical Reasoning,Structure (Arguments),Very Hard,1:23
411395365,/answers/411395365,Since the beginning,Sentence Correction,Verb Form,Hard,1:14
411395525,/answers/411395525,"In the last decade, the country of",Critical Reasoning,Evaluating,Very Hard,1:47
411395537,/answers/411395537,Cantor's Set Theory,Sentence Correction,Logical Predication,Hard,1:04
411395806,/answers/411395806,Forging a Flemish master,Critical Reasoning,Paragraph Arguments,Very Hard,2:14
411395813,/answers/411395813,While Columbus is generally,Sentence Correction,Grammatical Construction,Hard,1:19
411395867,/answers/411395867,Highway traffic cameras in Endsville,Critical Reasoning,Paragraph Arguments,Very Hard,1:41
411395893,/answers/411395893,​In the middle of the 19th century,Sentence Correction,Grammatical Construction,Hard,1:34
411395939,/answers/411395939,"education level, chess, and income",Critical Reasoning,Conclusion/Inference,Very Hard,1:48
411395958,/answers/411395958,water above and below,Sentence Correction,Verb Form,Hard,1:25
411395973,/answers/411395973,Stellar Life Cycles,Critical Reasoning,Conclusion/Inference,Very Hard,1:55
411395988,/answers/411395988,SETI Search,Sentence Correction,,Hard,1:51
411396004,/answers/411396004,Extrasolar planets,Sentence Correction,Diction,Hard,0:58
411396022,/answers/411396022,China and Taiwan,Sentence Correction,Idioms,Hard,2:09
411396215,/answers/411396215,Hooker at Chancellorsville,Sentence Correction,Grammatical Construction,Hard,1:43
411396234,/answers/411396234,The order Rodentia,Sentence Correction,Agreement,Hard,1:28
411396259,/answers/411396259,Neither the W± and Z,Sentence Correction,Agreement,Hard,0:50
411396266,/answers/411396266,Neither the late 18th century,Sentence Correction,Idioms,Hard,0:44
411396279,/answers/411396279,Of all the birds,Sentence Correction,Parallelism,Easy,0:45
411396324,/answers/411396324,"Patagonia, extending from",Sentence Correction,Agreement,Easy,1:01
411396358,/answers/411396358,Genetic Code of Humans,Sentence Correction,Parallelism,Hard,1:31
411396391,/answers/411396391,Federal investigators uncovered,Sentence Correction,Rhetorical Construction,Easy,0:46
411396398,/answers/411396398,Just as Edward Jenner used the pustules,Sentence Correction,,Hard,1:42
411396407,/answers/411396407,That the Fifth Lateran,Sentence Correction,Grammatical Construction,Hard,1:53
411396418,/answers/411396418,A sitting Speaker of the House,Sentence Correction,Grammatical Construction,Hard,1:21
411396428,/answers/411396428,Lucrative deals in the Far East,Sentence Correction,Rhetorical Construction,Hard,1:23
411396441,/answers/411396441,Even when the price,Sentence Correction,Idioms,Easy,0:52
411396454,/answers/411396454,Unlike the name recognition,Sentence Correction,Parallelism,Easy,0:36
